"日期","最新","开盘","高","低","交易量","百分比变化"
"2000年4月3日","4,077.02","4,355.70","4,355.70","4,041.24","0","-7.29"
"2000年3月31日","4,397.84","4,268.64","4,424.43","4,171.09","0","3.47"
"2000年3月30日","4,250.19","4,376.41","4,491.08","4,151.12","0","-3.71"
"2000年3月29日","4,413.92","4,583.81","4,615.09","4,408.60","0","-3.70"
"2000年3月28日","4,583.39","4,705.75","4,714.35","4,582.45","0","-2.58"
"2000年3月27日","4,704.73","4,687.60","4,781.19","4,687.60","0","0.28"
"2000年3月24日","4,691.61","4,659.76","4,816.35","4,608.92","0","0.66"
"2000年3月23日","4,660.62","4,594.37","4,704.21","4,547.00","0","1.39"
"2000年3月22日","4,596.81","4,449.22","4,639.12","4,449.22","0","3.31"
"2000年3月21日","4,449.33","4,259.58","4,450.41","4,155.34","0","4.42"
"2000年3月20日","4,261.15","4,443.35","4,460.37","4,260.92","0","-4.04"
"2000年3月17日","4,440.45","4,349.26","4,441.00","4,326.76","0","2.00"
"2000年3月16日","4,353.33","4,141.23","4,353.59","4,049.98","0","5.41"
"2000年3月15日","4,130.01","4,250.74","4,341.54","4,094.04","0","-2.29"
"2000年3月14日","4,226.99","4,448.63","4,537.99","4,226.79","0","-4.51"
"2000年3月13日","4,426.80","4,585.16","4,585.16","4,387.74","0","-3.50"
"2000年3月10日","4,587.16","4,586.26","4,659.72","4,549.07","0","0.02"
"2000年3月9日","4,586.26","4,446.48","4,587.55","4,379.60","0","3.16"
"2000年3月8日","4,445.68","4,409.98","4,470.28","4,266.87","0","1.25"
"2000年3月7日","4,390.83","4,489.49","4,560.96","4,355.61","0","-1.49"
"2000年3月6日","4,457.18","4,448.48","4,548.55","4,436.60","0","0.32"
"2000年3月3日","4,442.87","4,257.53","4,442.87","4,257.53","0","4.93"
"2000年3月2日","4,234.26","4,311.97","4,337.65","4,197.98","0","-1.73"
"2000年3月1日","4,309.01","4,275.72","4,346.41","4,269.66","0","0.99"
"2000年2月29日","4,266.94","4,174.75","4,269.76","4,174.75","0","2.52"
"2000年2月28日","4,162.13","4,178.58","4,224.95","4,024.08","0","-0.39"
"2000年2月25日","4,178.58","4,254.56","4,297.46","4,169.34","0","-1.75"
"2000年2月24日","4,253.05","4,169.66","4,253.75","4,099.39","0","1.99"
"2000年2月23日","4,170.09","3,966.00","4,198.16","3,966.00","0","5.06"
"2000年2月22日","3,969.13","3,970.53","4,001.07","3,856.02","0","0.09"
"2000年2月18日","3,965.75","4,130.55","4,135.60","3,959.83","0","-3.87"
"2000年2月17日","4,125.38","4,012.29","4,127.35","3,993.57","0","3.19"
"2000年2月16日","3,997.97","3,997.03","4,063.58","3,982.55","0","0.02"
"2000年2月15日","3,997.03","3,983.85","4,024.13","3,848.37","0","0.27"
"2000年2月14日","3,986.13","3,969.95","4,005.59","3,918.87","0","0.43"
"2000年2月11日","3,968.89","4,090.00","4,090.00","3,933.78","0","-2.96"
"2000年2月10日","4,090.00","3,974.83","4,090.07","3,956.90","0","3.06"
"2000年2月9日","3,968.46","4,061.74","4,087.84","3,966.33","0","-2.32"
"2000年2月8日","4,062.77","3,932.24","4,063.79","3,932.24","0","3.29"
"2000年2月7日","3,933.34","3,873.43","3,933.75","3,858.89","0","1.52"
"2000年2月4日","3,874.37","3,858.60","3,929.81","3,856.83","0","0.60"
"2000年2月3日","3,851.16","3,726.13","3,857.34","3,704.23","0","3.40"
"2000年2月2日","3,724.46","3,700.20","3,785.36","3,693.95","0","0.61"
"2000年2月1日","3,701.78","3,580.29","3,703.59","3,544.93","0","3.69"
"2000年1月31日","3,570.05","3,438.09","3,570.59","3,349.06","0","3.60"
"2000年1月28日","3,446.13","3,595.89","3,617.60","3,409.59","0","-4.09"
"2000年1月27日","3,593.15","3,628.88","3,701.30","3,512.07","0","-0.77"
"2000年1月26日","3,621.21","3,762.69","3,762.69","3,621.10","0","-3.67"
"2000年1月25日","3,759.11","3,667.02","3,759.33","3,591.34","0","2.68"
"2000年1月24日","3,660.96","3,888.33","3,905.10","3,660.86","0","-4.91"
"2000年1月21日","3,849.96","3,841.74","3,891.81","3,806.58","0","0.21"
"2000年1月20日","3,841.74","3,798.84","3,877.43","3,782.43","0","1.34"
"2000年1月19日","3,790.89","3,741.45","3,803.72","3,711.96","0","0.88"
"2000年1月18日","3,757.78","3,704.74","3,779.56","3,665.87","0","1.43"
"2000年1月14日","3,704.74","3,653.30","3,744.89","3,653.30","0","2.57"
"2000年1月13日","3,612.08","3,495.83","3,612.43","3,494.39","0","3.85"
"2000年1月12日","3,478.14","3,548.77","3,572.62","3,447.90","0","-1.87"
"2000年1月11日","3,544.35","3,715.22","3,717.17","3,517.79","0","-4.66"
"2000年1月10日","3,717.41","3,558.21","3,756.17","3,558.21","0","5.32"
"2000年1月7日","3,529.60","3,337.26","3,529.75","3,314.75","0","5.65"
"2000年1月6日","3,340.81","3,488.31","3,513.55","3,334.02","0","-4.75"
"2000年1月5日","3,507.31","3,543.13","3,576.17","3,371.75","0","-1.10"
"2000年1月4日","3,546.20","3,766.57","3,766.57","3,542.73","0","-6.45"
"2000年1月3日","3,790.55","3,755.74","3,836.86","3,643.25","0","2.23"
"1999年12月31日","3,707.83","3,700.00","3,732.10","3,689.75","0","0.66"
"1999年12月30日","3,683.67","3,692.57","3,750.41","3,680.75","0","-0.16"
"1999年12月29日","3,689.68","3,582.93","3,689.82","3,582.93","0","3.07"
"1999年12月28日","3,579.95","3,601.14","3,623.03","3,550.87","0","-0.52"
"1999年12月27日","3,598.51","3,588.43","3,620.13","3,521.85","0","0.23"
"1999年12月23日","3,590.28","3,566.40","3,625.58","3,566.40","0","0.79"
"1999年12月22日","3,562.29","3,536.92","3,568.48","3,501.34","0","0.96"
"1999年12月21日","3,528.53","3,397.26","3,528.88","3,393.07","0","4.09"
"1999年12月20日","3,390.01","3,361.97","3,406.22","3,351.53","0","0.90"
"1999年12月17日","3,359.86","3,362.69","3,434.22","3,341.71","0","0.83"
"1999年12月16日","3,332.31","3,253.98","3,332.56","3,253.98","0","2.88"
"1999年12月15日","3,239.18","3,165.68","3,239.65","3,121.32","0","2.27"
"1999年12月14日","3,167.29","3,243.60","3,251.79","3,166.66","0","-2.32"
"1999年12月13日","3,242.37","3,198.35","3,252.92","3,173.27","0","1.22"
"1999年12月10日","3,203.28","3,172.38","3,208.93","3,129.95","0","1.13"
"1999年12月9日","3,167.52","3,184.50","3,219.22","3,093.98","0","0.11"
"1999年12月8日","3,164.08","3,197.51","3,223.56","3,158.87","0","-1.28"
"1999年12月7日","3,205.08","3,190.57","3,211.99","3,158.73","0","0.44"
"1999年12月6日","3,191.09","3,172.31","3,223.63","3,120.12","0","0.59"
"1999年12月3日","3,172.37","3,120.12","3,209.93","3,120.12","0","2.06"
"1999年12月2日","3,108.47","3,002.90","3,108.47","3,002.90","0","3.71"
"1999年12月1日","2,997.28","2,970.04","3,019.21","2,956.79","0","1.03"
"1999年11月30日","2,966.71","3,061.68","3,067.09","2,964.11","0","-3.15"
"1999年11月29日","3,063.23","3,114.88","3,127.05","3,063.23","0","-1.71"
"1999年11月26日","3,116.62","3,109.35","3,151.77","3,108.49","0","0.26"
"1999年11月24日","3,108.52","3,003.02","3,108.96","2,982.02","0","3.62"
"1999年11月23日","2,999.78","3,049.40","3,066.44","2,975.71","0","-1.63"
"1999年11月22日","3,049.61","3,028.51","3,057.06","3,010.92","0","0.69"
"1999年11月19日","3,028.84","3,001.28","3,034.78","2,983.64","0","0.84"
"1999年11月18日","3,003.49","2,914.25","3,003.49","2,914.25","0","3.15"
"1999年11月17日","2,911.69","2,952.91","2,967.79","2,908.03","0","-0.97"
"1999年11月16日","2,940.25","2,875.87","2,940.61","2,875.87","0","2.24"
"1999年11月15日","2,875.87","2,891.58","2,901.16","2,869.45","0","-0.45"
"1999年11月12日","2,888.91","2,851.36","2,889.70","2,775.96","0","1.37"
"1999年11月11日","2,849.81","2,798.07","2,851.52","2,798.07","0","1.87"
"1999年11月10日","2,797.61","2,770.76","2,824.68","2,757.98","0","1.23"
"1999年11月9日","2,763.58","2,791.56","2,813.52","2,741.17","0","-0.81"
"1999年11月8日","2,786.27","2,732.53","2,792.27","2,725.20","0","1.11"
"1999年11月5日","2,755.70","2,704.88","2,765.56","2,704.88","0","1.95"
"1999年11月4日","2,703.11","2,682.55","2,716.41","2,677.13","0","1.14"
"1999年11月3日","2,672.72","2,630.73","2,686.70","2,630.73","0","1.74"
"1999年11月2日","2,626.99","2,617.07","2,662.51","2,612.39","0","0.41"
"1999年11月1日","2,616.36","2,637.04","2,661.08","2,616.27","0","-0.80"
"1999年10月29日","2,637.44","2,539.93","2,651.12","2,539.93","0","3.84"
"1999年10月28日","2,539.93","2,471.91","2,540.17","2,471.91","0","3.36"
"1999年10月27日","2,457.46","2,466.45","2,467.89","2,423.29","0","-0.36"
"1999年10月26日","2,466.40","2,484.85","2,522.80","2,466.09","0","-0.72"
"1999年10月25日","2,484.19","2,488.16","2,507.63","2,462.70","0","-0.07"
"1999年10月22日","2,485.90","2,479.74","2,523.61","2,472.40","0","0.35"
"1999年10月21日","2,477.14","2,450.44","2,482.03","2,396.58","0","0.44"
"1999年10月20日","2,466.29","2,384.52","2,466.29","2,384.52","0","4.40"
"1999年10月19日","2,362.25","2,369.55","2,401.92","2,346.27","0","0.01"
"1999年10月18日","2,362.11","2,401.20","2,404.92","2,299.95","0","-1.73"
"1999年10月15日","2,403.81","2,467.20","2,468.34","2,382.24","0","-2.72"
"1999年10月14日","2,470.99","2,463.26","2,484.24","2,426.18","0","0.67"
"1999年10月13日","2,454.49","2,515.80","2,527.15","2,444.62","0","-2.86"
"1999年10月12日","2,526.82","2,585.53","2,586.33","2,508.02","0","-2.02"
"1999年10月11日","2,578.88","2,556.86","2,585.03","2,555.18","0","0.92"
"1999年10月8日","2,555.36","2,534.10","2,555.36","2,484.18","0","0.92"
"1999年10月7日","2,532.00","2,535.69","2,558.10","2,512.29","0","-0.02"
"1999年10月6日","2,532.40","2,479.06","2,532.40","2,479.06","0","2.46"
"1999年10月5日","2,471.50","2,468.44","2,507.90","2,436.23","0","0.15"
"1999年10月4日","2,467.92","2,406.45","2,467.96","2,406.45","0","2.64"
"1999年10月1日","2,404.45","2,407.70","2,408.05","2,358.22","0","-0.14"
"1999年9月30日","2,407.90","2,401.49","2,433.36","2,379.42","0","0.38"
"1999年9月29日","2,398.78","2,428.32","2,449.27","2,397.50","0","-1.21"
"1999年9月28日","2,428.11","2,425.70","2,437.99","2,359.48","0","0.07"
"1999年9月27日","2,426.51","2,401.27","2,453.94","2,401.27","0","1.12"
"1999年9月24日","2,399.58","2,398.92","2,410.58","2,345.22","0","-0.15"
"1999年9月23日","2,403.07","2,524.71","2,539.66","2,392.01","0","-4.41"
"1999年9月22日","2,513.94","2,474.57","2,515.62","2,455.85","0","1.63"
"1999年9月21日","2,473.74","2,536.66","2,536.66","2,472.94","0","-2.82"
"1999年9月20日","2,545.41","2,541.16","2,551.66","2,523.04","0","0.34"
"1999年9月17日","2,536.91","2,468.88","2,537.31","2,468.88","0","2.84"
"1999年9月16日","2,466.88","2,459.79","2,478.88","2,413.02","0","0.15"
"1999年9月15日","2,463.09","2,518.84","2,539.26","2,461.93","0","-2.35"
"1999年9月14日","2,522.46","2,483.30","2,525.42","2,482.14","0","1.59"
"1999年9月13日","2,483.10","2,533.36","2,533.36","2,483.10","0","-2.03"
"1999年9月10日","2,534.61","2,505.50","2,548.55","2,502.61","0","1.16"
"1999年9月9日","2,505.50","2,454.67","2,506.01","2,453.44","0","2.07"
"1999年9月8日","2,454.67","2,491.82","2,504.55","2,453.64","0","-1.49"
"1999年9月7日","2,491.82","2,506.69","2,525.03","2,491.82","0","-0.59"
"1999年9月3日","2,506.69","2,393.75","2,506.75","2,393.75","0","4.77"
"1999年9月2日","2,392.60","2,404.94","2,407.49","2,356.40","0","-0.51"
"1999年9月1日","2,404.94","2,396.87","2,433.45","2,390.02","0","0.34"
"1999年8月31日","2,396.87","2,366.88","2,400.65","2,326.99","0","1.27"
"1999年8月30日","2,366.88","2,402.57","2,415.60","2,358.79","0","-1.49"
"1999年8月27日","2,402.57","2,417.30","2,438.88","2,396.07","0","-0.61"
"1999年8月26日","2,417.30","2,460.92","2,467.46","2,416.31","0","-1.77"
"1999年8月25日","2,460.92","2,404.82","2,465.74","2,400.21","0","2.33"
"1999年8月24日","2,404.82","2,385.84","2,432.39","2,371.14","0","0.79"
"1999年8月23日","2,385.87","2,315.07","2,386.01","2,315.07","0","3.06"
"1999年8月20日","2,315.07","2,278.79","2,315.49","2,276.20","0","1.59"
"1999年8月19日","2,278.79","2,317.39","2,317.39","2,270.96","0","-1.67"
"1999年8月18日","2,317.39","2,337.37","2,351.00","2,317.39","0","-0.85"
"1999年8月17日","2,337.37","2,313.08","2,346.55","2,295.11","0","1.05"
"1999年8月16日","2,313.08","2,307.06","2,332.97","2,294.37","0","0.26"
"1999年8月13日","2,307.06","2,216.15","2,307.13","2,216.15","0","4.19"
"1999年8月12日","2,214.33","2,241.80","2,260.84","2,212.99","0","-1.23"
"1999年8月11日","2,241.80","2,164.55","2,241.82","2,164.55","0","3.61"
"1999年8月10日","2,163.77","2,187.61","2,192.77","2,120.26","0","-1.09"
"1999年8月9日","2,187.61","2,212.15","2,226.67","2,183.85","0","-1.11"
"1999年8月6日","2,212.15","2,232.23","2,260.01","2,201.90","0","-0.90"
"1999年8月5日","2,232.23","2,204.33","2,232.23","2,148.23","0","1.27"
"1999年8月4日","2,204.33","2,239.18","2,258.83","2,202.49","0","-1.56"
"1999年8月3日","2,239.18","2,264.81","2,292.29","2,211.44","0","-1.13"
"1999年8月2日","2,264.81","2,270.93","2,307.55","2,255.79","0","-0.27"
"1999年7月30日","2,270.93","2,263.06","2,309.18","2,263.06","0","0.35"
"1999年7月29日","2,263.06","2,333.78","2,333.78","2,256.18","0","-3.03"
"1999年7月28日","2,333.78","2,308.39","2,338.01","2,282.77","0","1.08"
"1999年7月27日","2,308.78","2,233.51","2,312.68","2,233.51","0","3.37"
"1999年7月26日","2,233.51","2,302.02","2,302.02","2,233.15","0","-2.98"
"1999年7月23日","2,302.02","2,281.92","2,313.82","2,270.00","0","0.88"
"1999年7月22日","2,281.92","2,363.63","2,363.63","2,281.31","0","-3.46"
"1999年7月21日","2,363.63","2,329.32","2,368.37","2,325.11","0","1.47"
"1999年7月20日","2,329.32","2,424.62","2,424.62","2,327.73","0","-3.93"
"1999年7月19日","2,424.62","2,459.50","2,468.42","2,422.63","0","-1.42"
"1999年7月16日","2,459.48","2,429.27","2,466.80","2,429.27","0","1.24"
"1999年7月15日","2,429.27","2,417.05","2,430.44","2,407.40","0","0.51"
"1999年7月14日","2,417.05","2,373.61","2,417.06","2,360.83","0","1.83"
"1999年7月13日","2,373.66","2,384.21","2,384.21","2,352.52","0","-0.44"
"1999年7月12日","2,384.24","2,393.02","2,410.62","2,370.09","0","-0.37"
"1999年7月9日","2,393.02","2,374.58","2,393.36","2,363.41","0","0.78"
"1999年7月8日","2,374.58","2,340.67","2,377.86","2,329.10","0","1.45"
"1999年7月7日","2,340.67","2,331.12","2,347.28","2,317.38","0","0.43"
"1999年7月6日","2,330.73","2,347.88","2,383.02","2,325.32","0","-0.73"
"1999年7月2日","2,347.88","2,322.32","2,348.22","2,322.32","0","1.10"
"1999年7月1日","2,322.32","2,296.77","2,329.06","2,272.17","0","1.11"
"1999年6月30日","2,296.77","2,280.07","2,320.43","2,250.95","0","0.73"
"1999年6月29日","2,280.06","2,243.73","2,280.41","2,192.95","0","1.61"
"1999年6月28日","2,243.94","2,185.76","2,243.94","2,185.76","0","2.66"
"1999年6月25日","2,185.76","2,184.87","2,221.31","2,174.11","0","0.04"
"1999年6月24日","2,184.87","2,239.33","2,239.33","2,181.48","0","-2.43"
"1999年6月23日","2,239.33","2,209.89","2,239.59","2,177.48","0","1.33"
"1999年6月22日","2,209.89","2,268.67","2,280.31","2,209.85","0","-2.59"
"1999年6月21日","2,268.66","2,205.46","2,268.66","2,205.46","0","2.87"
"1999年6月18日","2,205.46","2,190.83","2,206.20","2,155.19","0","0.67"
"1999年6月17日","2,190.83","2,159.10","2,198.29","2,139.80","0","1.08"
"1999年6月16日","2,167.49","2,058.17","2,167.82","2,058.17","0","5.31"
"1999年6月15日","2,058.17","2,028.56","2,072.35","2,020.38","0","1.44"
"1999年6月14日","2,028.92","2,062.29","2,074.28","2,027.90","0","-1.62"
"1999年6月11日","2,062.29","2,097.79","2,120.54","2,057.19","0","-1.69"
"1999年6月10日","2,097.79","2,135.48","2,135.48","2,081.67","0","-1.76"
"1999年6月9日","2,135.48","2,089.14","2,136.52","2,089.14","0","2.34"
"1999年6月8日","2,086.75","2,152.69","2,158.80","2,083.81","0","-3.06"
"1999年6月7日","2,152.69","2,109.41","2,155.39","2,109.41","0","2.05"
"1999年6月4日","2,109.41","2,031.97","2,109.47","2,031.97","0","3.89"
"1999年6月3日","2,030.40","2,074.54","2,083.00","2,029.22","0","-2.13"
"1999年6月2日","2,074.54","2,025.79","2,076.65","1,987.40","0","2.41"
"1999年6月1日","2,025.79","2,089.70","2,089.70","2,025.66","0","-3.06"
"1999年5月28日","2,089.70","2,050.09","2,090.16","2,038.74","0","1.93"
"1999年5月27日","2,050.09","2,053.04","2,069.11","2,021.18","0","-0.14"
"1999年5月26日","2,053.04","1,999.04","2,053.04","1,960.55","0","2.70"
"1999年5月25日","1,999.04","2,060.59","2,086.48","1,997.82","0","-2.99"
"1999年5月24日","2,060.59","2,114.40","2,123.47","2,050.83","0","-2.54"
"1999年5月21日","2,114.40","2,139.95","2,152.56","2,105.01","0","-1.19"
"1999年5月20日","2,139.95","2,186.31","2,193.45","2,139.95","0","-2.12"
"1999年5月19日","2,186.20","2,159.36","2,186.51","2,119.55","0","1.25"
"1999年5月18日","2,159.26","2,175.74","2,180.67","2,146.81","0","-0.76"
"1999年5月17日","2,175.74","2,125.15","2,175.74","2,099.73","0","2.38"
"1999年5月14日","2,125.15","2,179.08","2,179.08","2,120.72","0","-2.47"
"1999年5月13日","2,179.08","2,217.68","2,239.86","2,178.37","0","-1.74"
"1999年5月12日","2,217.68","2,175.85","2,223.53","2,152.77","0","1.92"
"1999年5月11日","2,175.85","2,134.75","2,182.46","2,134.75","0","1.93"
"1999年5月10日","2,134.75","2,117.73","2,151.87","2,109.90","0","0.80"
"1999年5月7日","2,117.73","2,079.42","2,119.86","2,064.56","0","1.88"
"1999年5月6日","2,078.63","2,155.77","2,163.79","2,075.96","0","-3.58"
"1999年5月5日","2,155.77","2,097.55","2,155.80","2,047.77","0","2.78"
"1999年5月4日","2,097.55","2,137.95","2,170.52","2,096.08","0","-1.89"
"1999年5月3日","2,137.95","2,136.39","2,145.45","2,097.39","0","0.07"
"1999年4月30日","2,136.39","2,119.47","2,172.14","2,081.67","0","0.81"
"1999年4月29日","2,119.29","2,150.44","2,152.72","2,094.57","0","-1.45"
"1999年4月28日","2,150.44","2,207.03","2,217.17","2,147.54","0","-2.56"
"1999年4月27日","2,207.03","2,263.01","2,283.55","2,197.26","0","-2.37"
"1999年4月26日","2,260.66","2,210.45","2,276.68","2,210.45","0","2.27"
"1999年4月23日","2,210.44","2,183.49","2,224.40","2,151.06","0","1.23"
"1999年4月22日","2,183.49","2,105.82","2,185.23","2,105.82","0","3.69"
"1999年4月21日","2,105.82","2,031.60","2,106.23","2,022.00","0","3.72"
"1999年4月20日","2,030.28","1,967.57","2,030.34","1,952.36","0","3.19"
"1999年4月19日","1,967.58","2,086.46","2,104.55","1,962.56","0","-5.70"
"1999年4月16日","2,086.46","2,135.81","2,144.61","2,082.00","0","-2.31"
"1999年4月15日","2,135.81","2,103.63","2,136.27","2,053.72","0","1.53"
"1999年4月14日","2,103.63","2,175.18","2,214.68","2,103.63","0","-3.29"
"1999年4月13日","2,175.18","2,219.21","2,240.30","2,173.23","0","-1.98"
"1999年4月12日","2,219.21","2,232.47","2,232.47","2,167.71","0","-0.59"
"1999年4月9日","2,232.47","2,224.75","2,238.59","2,208.39","0","0.35"
"1999年4月8日","2,224.75","2,192.29","2,224.81","2,156.65","0","1.48"
"1999年4月7日","2,192.29","2,218.83","2,251.29","2,158.63","0","-1.20"
"1999年4月6日","2,218.83","2,219.64","2,244.25","2,200.56","0","-0.04"
"1999年4月5日","2,219.64","2,146.13","2,219.97","2,146.13","0","3.43"
"1999年4月1日","2,146.13","2,106.39","2,147.63","2,106.39","0","1.89"
"1999年3月31日","2,106.39","2,125.69","2,168.69","2,104.19","0","-0.91"
"1999年3月30日","2,125.69","2,144.66","2,158.94","2,123.98","0","-0.88"
"1999年3月29日","2,144.66","2,067.30","2,144.66","2,067.30","0","3.74"
"1999年3月26日","2,067.30","2,083.35","2,096.22","2,058.87","0","-0.77"
"1999年3月25日","2,083.35","2,013.55","2,083.46","2,013.55","0","3.47"
"1999年3月24日","2,013.55","1,961.31","2,013.70","1,943.92","0","2.66"
"1999年3月23日","1,961.31","2,026.84","2,026.84","1,960.31","0","-3.25"
"1999年3月22日","2,027.14","2,053.69","2,065.11","2,025.70","0","-1.29"
"1999年3月19日","2,053.69","2,102.91","2,121.56","2,053.17","0","-2.33"
"1999年3月18日","2,102.77","2,064.50","2,102.97","2,060.53","0","1.85"
"1999年3月17日","2,064.50","2,073.14","2,080.24","2,057.13","0","-0.42"
"1999年3月16日","2,073.31","2,060.34","2,083.32","2,048.29","0","0.63"
"1999年3月15日","2,060.34","2,009.36","2,060.34","1,999.23","0","2.56"
"1999年3月12日","2,008.96","2,043.76","2,043.76","1,989.84","0","-1.70"
"1999年3月11日","2,043.76","2,038.51","2,067.49","2,020.23","0","0.26"
"1999年3月10日","2,038.51","2,028.57","2,042.87","2,012.03","0","0.49"
"1999年3月9日","2,028.57","2,034.05","2,070.24","2,021.21","0","-0.27"
"1999年3月8日","2,034.05","1,969.87","2,034.69","1,969.87","0","3.26"
"1999年3月5日","1,969.87","1,933.06","1,985.54","1,933.06","0","1.91"
"1999年3月4日","1,933.03","1,899.81","1,954.31","1,880.85","0","1.75"
"1999年3月3日","1,899.81","1,891.70","1,913.18","1,870.37","0","0.59"
"1999年3月2日","1,888.66","1,937.70","1,953.83","1,886.36","0","-2.53"
"1999年3月1日","1,937.70","1,925.97","1,945.37","1,902.29","0","0.65"
"1999年2月26日","1,925.28","1,974.39","1,974.39","1,914.70","0","-2.49"
"1999年2月25日","1,974.39","1,989.14","1,989.14","1,936.40","0","-0.74"
"1999年2月24日","1,989.14","2,028.23","2,055.82","1,988.33","0","-1.93"
"1999年2月23日","2,028.23","1,996.02","2,035.37","1,991.60","0","1.61"
"1999年2月22日","1,996.02","1,931.65","1,996.38","1,918.71","0","3.34"
"1999年2月19日","1,931.59","1,906.09","1,938.65","1,906.09","0","1.34"
"1999年2月18日","1,906.09","1,891.37","1,915.25","1,864.90","0","0.78"
"1999年2月17日","1,891.37","1,954.48","1,954.48","1,885.77","0","-3.23"
"1999年2月16日","1,954.49","1,958.60","2,004.64","1,940.74","0","-0.21"
"1999年2月12日","1,958.60","2,044.68","2,044.68","1,957.93","0","-4.21"
"1999年2月11日","2,044.68","1,946.41","2,045.08","1,946.41","0","5.17"
"1999年2月10日","1,944.18","1,935.33","1,973.90","1,924.53","0","0.46"
"1999年2月9日","1,935.33","2,034.21","2,036.21","1,935.24","0","-4.87"
"1999年2月8日","2,034.36","1,988.55","2,034.36","1,986.25","0","2.30"
"1999年2月5日","1,988.69","2,027.66","2,039.79","1,963.80","0","-1.92"
"1999年2月4日","2,027.66","2,119.95","2,121.62","2,027.56","0","-4.35"
"1999年2月3日","2,119.94","2,078.77","2,120.10","2,064.34","0","1.98"
"1999年2月2日","2,078.69","2,130.93","2,133.40","2,065.74","0","-2.45"
"1999年2月1日","2,130.93","2,127.19","2,150.83","2,114.53","0","0.18"
"1999年1月29日","2,127.19","2,104.59","2,128.19","2,074.01","0","1.07"
"1999年1月28日","2,104.59","2,030.36","2,105.66","2,030.36","0","3.66"
"1999年1月27日","2,030.36","2,062.21","2,091.51","2,030.08","0","-1.54"
"1999年1月26日","2,062.20","2,004.14","2,063.52","2,004.14","0","3.26"
"1999年1月25日","1,997.16","1,964.21","1,998.17","1,951.29","0","1.68"
"1999年1月22日","1,964.21","1,961.76","1,990.80","1,926.70","0","0.12"
"1999年1月21日","1,961.76","2,033.71","2,033.71","1,957.32","0","-3.54"
"1999年1月20日","2,033.71","2,033.71","2,096.27","2,032.81","0","0.00"
"1999年1月19日","2,033.71","1,981.62","2,034.09","1,981.62","0","2.63"
"1999年1月15日","1,981.62","1,906.12","1,982.38","1,906.12","0","3.96"
"1999年1月14日","1,906.12","1,965.10","1,965.10","1,905.47","0","-2.19"
"1999年1月13日","1,948.71","1,939.08","1,985.79","1,838.65","0","0.46"
"1999年1月12日","1,939.75","2,000.18","2,007.10","1,937.53","0","-3.02"
"1999年1月11日","2,000.18","1,973.66","2,000.70","1,968.37","0","1.34"
"1999年1月8日","1,973.66","1,966.35","2,008.26","1,940.91","0","0.37"
"1999年1月7日","1,966.35","1,963.95","1,975.67","1,927.12","0","0.12"
"1999年1月6日","1,963.95","1,903.00","1,963.95","1,903.00","0","3.20"
"1999年1月5日","1,903.00","1,854.39","1,903.00","1,848.78","0","2.62"
"1999年1月4日","1,854.39","1,836.01","1,874.61","1,833.43","0","1.00"
"1998年12月31日","1,836.01","1,812.07","1,848.36","1,809.91","0","1.38"
"1998年12月30日","1,810.97","1,823.31","1,842.91","1,806.25","0","-0.68"
"1998年12月29日","1,823.31","1,823.99","1,827.98","1,802.86","0","-0.04"
"1998年12月28日","1,823.99","1,806.04","1,832.07","1,805.25","0","0.99"
"1998年12月24日","1,806.04","1,818.96","1,818.96","1,805.67","0","-0.71"
"1998年12月23日","1,818.96","1,767.82","1,818.96","1,767.82","0","2.89"
"1998年12月22日","1,767.82","1,787.30","1,793.62","1,751.68","0","-1.09"
"1998年12月21日","1,787.30","1,735.60","1,790.48","1,735.60","0","3.01"
"1998年12月18日","1,735.00","1,689.63","1,735.62","1,689.63","0","2.69"
"1998年12月17日","1,689.63","1,656.28","1,689.64","1,656.28","0","2.01"
"1998年12月16日","1,656.28","1,663.78","1,676.82","1,641.51","0","-0.45"
"1998年12月15日","1,663.78","1,614.08","1,663.95","1,614.08","0","3.08"
"1998年12月14日","1,614.09","1,674.68","1,674.68","1,607.53","0","-3.64"
"1998年12月11日","1,675.01","1,652.78","1,680.75","1,644.40","0","1.35"
"1998年12月10日","1,652.76","1,685.38","1,697.03","1,652.45","0","-1.94"
"1998年12月9日","1,685.38","1,668.16","1,686.57","1,661.88","0","1.03"
"1998年12月8日","1,668.16","1,676.89","1,699.04","1,650.64","0","-0.52"
"1998年12月7日","1,676.89","1,630.01","1,677.47","1,630.01","0","2.88"
"1998年12月4日","1,630.01","1,574.83","1,630.01","1,574.83","0","3.57"
"1998年12月3日","1,573.78","1,619.14","1,641.28","1,573.78","0","-2.80"
"1998年12月2日","1,619.09","1,632.53","1,634.21","1,595.23","0","-0.82"
"1998年12月1日","1,632.53","1,557.96","1,632.72","1,535.18","0","4.79"
"1998年11月30日","1,557.96","1,628.38","1,634.40","1,557.47","0","-4.32"
"1998年11月27日","1,628.35","1,598.48","1,628.86","1,598.48","0","1.87"
"1998年11月25日","1,598.48","1,580.83","1,598.49","1,567.90","0","1.12"
"1998年11月24日","1,580.83","1,589.06","1,605.96","1,579.67","0","-0.52"
"1998年11月23日","1,589.06","1,544.22","1,593.69","1,544.22","0","2.90"
"1998年11月20日","1,544.22","1,537.45","1,554.96","1,531.25","0","0.44"
"1998年11月19日","1,537.45","1,514.89","1,550.23","1,514.87","0","1.49"
