"日期","最新","开盘","高","低","交易量","百分比变化"
"2002年3月8日","1,163.75","1,158.75","1,173.25","1,158.00","10.31K","0.39"
"2002年3月7日","1,159.25","1,162.25","1,168.75","1,150.25","36.22K","-0.28"
"2002年3月6日","1,162.50","1,148.50","1,166.25","1,145.25","360.07K","1.17"
"2002年3月5日","1,149.00","1,152.50","1,158.75","1,144.50","340.31K","-0.24"
"2002年3月4日","1,151.75","1,131.00","1,154.75","1,130.00","346.41K","1.70"
"2002年3月1日","1,132.50","1,106.25","1,133.50","1,106.00","272.76K","2.30"
"2002年2月28日","1,107.00","1,112.00","1,122.75","1,105.75","330.57K","-0.40"
"2002年2月27日","1,111.50","1,108.00","1,123.75","1,101.75","366.14K","0.32"
"2002年2月26日","1,108.00","1,109.25","1,116.00","1,100.50","298.36K","-0.14"
"2002年2月25日","1,109.50","1,092.00","1,113.50","1,087.00","285.52K","1.63"
"2002年2月22日","1,091.75","1,079.25","1,095.00","1,074.25","356.77K","1.18"
"2002年2月21日","1,079.00","1,100.50","1,102.00","1,078.25","323.45K","-2.00"
"2002年2月20日","1,101.00","1,084.00","1,101.50","1,073.75","321.71K","1.59"
"2002年2月19日","1,083.75","1,104.00","1,108.00","1,081.75","249.16K","-1.90"
"2002年2月15日","1,104.75","1,116.50","1,118.00","1,103.00","221.74K","-1.07"
"2002年2月14日","1,116.75","1,119.00","1,125.50","1,111.75","229.78K","-0.18"
"2002年2月13日","1,118.75","1,107.25","1,121.50","1,105.25","246.72K","1.02"
"2002年2月12日","1,107.50","1,110.50","1,113.25","1,102.50","203.83K","-0.25"
"2002年2月11日","1,110.25","1,097.00","1,112.75","1,094.25","226.68K","1.25"
"2002年2月8日","1,096.50","1,076.25","1,096.75","1,075.50","244.39K","1.81"
"2002年2月7日","1,077.00","1,086.25","1,095.00","1,076.25","306.29K","-0.58"
"2002年2月6日","1,083.25","1,089.25","1,094.50","1,077.00","344.68K","-0.53"
"2002年2月5日","1,089.00","1,095.50","1,101.50","1,082.25","320.62K","-0.57"
"2002年2月4日","1,095.25","1,123.25","1,124.00","1,091.00","265.89K","-2.51"
"2002年2月1日","1,123.50","1,128.75","1,132.25","1,118.50","193.62K","-0.61"
"2002年1月31日","1,130.40","1,115.50","1,130.00","1,113.00","232.76K","1.34"
"2002年1月30日","1,115.50","1,100.50","1,115.75","1,080.75","351.67K","1.36"
"2002年1月29日","1,100.50","1,136.00","1,138.25","1,097.50","317.49K","-3.08"
"2002年1月28日","1,135.50","1,132.50","1,139.00","1,126.25","192.22K","0.20"
"2002年1月25日","1,133.25","1,132.75","1,139.00","1,127.50","188.07K","0.00"
"2002年1月24日","1,133.25","1,129.25","1,139.75","1,128.75","213.16K","0.38"
"2002年1月23日","1,129.00","1,122.50","1,132.75","1,117.50","225.86K","0.69"
"2002年1月22日","1,121.25","1,129.25","1,136.75","1,117.75","232.64K","-0.69"
"2002年1月18日","1,129.00","1,131.25","1,136.00","1,124.25","207.99K","-0.46"
"2002年1月17日","1,134.25","1,126.50","1,140.00","1,126.50","228.63K","0.73"
"2002年1月16日","1,126.00","1,144.00","1,145.25","1,124.75","287.02K","-2.00"
"2002年1月15日","1,149.00","1,140.25","1,150.00","1,136.75","237.66K","0.77"
"2002年1月14日","1,140.25","1,147.50","1,148.00","1,137.50","211.63K","-0.65"
"2002年1月11日","1,147.75","1,159.00","1,163.50","1,145.25","210.45K","-0.97"
"2002年1月10日","1,159.00","1,153.75","1,161.50","1,151.00","240.44K","0.39"
"2002年1月9日","1,154.50","1,163.00","1,175.75","1,151.50","244.41K","-0.75"
"2002年1月8日","1,163.25","1,166.50","1,170.25","1,158.00","214.93K","-0.30"
"2002年1月7日","1,166.75","1,173.25","1,178.50","1,163.75","252.39K","-0.72"
"2002年1月4日","1,175.25","1,167.00","1,178.25","1,163.75","217.25K","0.75"
"2002年1月3日","1,166.50","1,154.00","1,168.00","1,150.75","209.64K","1.08"
"2002年1月2日","1,154.00","1,143.75","1,156.25","1,136.50","216.81K","0.42"
"2001年12月31日","1,149.20","1,159.25","1,163.00","1,141.25","96.05K","-0.87"
"2001年12月28日","1,159.25","1,159.00","1,166.25","1,157.75","81.39K","-0.02"
"2001年12月27日","1,159.50","1,152.50","1,159.75","1,150.50","73.35K","0.56"
"2001年12月26日","1,153.00","1,145.25","1,161.00","1,143.25","68.15K","0.50"
"2001年12月24日","1,147.25","1,148.25","1,149.25","1,142.75","19.35K","-0.00"
"2001年12月21日","1,147.30","1,142.75","1,152.00","1,138.75","0.68K","0.55"
"2001年12月20日","1,141.00","1,151.00","1,152.25","1,139.00","4.79K","-0.93"
"2001年12月19日","1,151.75","1,142.75","1,153.25","1,134.25","6.05K","0.66"
"2001年12月18日","1,144.25","1,138.75","1,145.75","1,134.50","5.62K","0.66"
"2001年12月17日","1,136.75","1,124.25","1,138.00","1,119.25","5.19K","1.02"
"2001年12月14日","1,125.25","1,115.50","1,138.00","1,114.25","9.60K","0.85"
"2001年12月13日","1,115.75","1,138.00","1,138.50","1,114.50","25.64K","-1.96"
"2001年12月12日","1,138.00","1,136.75","1,143.50","1,125.75","230.98K","0.13"
"2001年12月11日","1,136.50","1,139.25","1,151.75","1,133.50","201.76K","-0.24"
"2001年12月10日","1,139.25","1,160.50","1,162.50","1,138.50","184.92K","-1.83"
"2001年12月7日","1,160.50","1,168.75","1,170.50","1,152.25","178.24K","-0.68"
"2001年12月6日","1,168.50","1,168.50","1,174.50","1,164.00","203.75K","-0.02"
"2001年12月5日","1,168.75","1,147.50","1,175.25","1,145.50","220.55K","1.83"
"2001年12月4日","1,147.75","1,129.00","1,148.00","1,127.75","209.47K","1.62"
"2001年12月3日","1,129.50","1,137.25","1,138.25","1,125.25","193.56K","-0.92"
"2001年11月30日","1,140.00","1,144.50","1,144.50","1,135.00","169.77K","-0.39"
"2001年11月29日","1,144.50","1,129.75","1,144.50","1,125.00","220.85K","1.35"
"2001年11月28日","1,129.25","1,150.00","1,151.00","1,128.25","267.88K","-1.85"
"2001年11月27日","1,150.50","1,155.50","1,164.75","1,140.75","259.83K","-0.41"
"2001年11月26日","1,155.25","1,152.50","1,159.00","1,146.25","198.77K","0.20"
"2001年11月23日","1,153.00","1,137.00","1,153.75","1,131.50","57.07K","1.41"
"2001年11月21日","1,137.00","1,143.25","1,149.00","1,131.00","136.86K","-0.63"
"2001年11月20日","1,144.25","1,154.25","1,155.50","1,142.25","170.20K","-0.84"
"2001年11月19日","1,154.00","1,140.50","1,154.75","1,140.25","173.06K","1.23"
"2001年11月16日","1,140.00","1,145.50","1,151.50","1,130.25","194.30K","-0.46"
"2001年11月15日","1,145.25","1,142.25","1,152.00","1,135.25","230.88K","0.15"
"2001年11月14日","1,143.50","1,141.50","1,152.25","1,133.75","226.97K","0.15"
"2001年11月13日","1,141.75","1,116.75","1,142.00","1,115.25","229.31K","2.24"
"2001年11月12日","1,116.75","1,122.50","1,127.00","1,096.50","214.79K","-0.60"
"2001年11月9日","1,123.50","1,122.75","1,126.50","1,111.25","182.12K","0.00"
"2001年11月8日","1,123.50","1,118.50","1,137.50","1,116.00","242.66K","0.36"
"2001年11月7日","1,119.50","1,120.50","1,128.00","1,108.75","237.18K","-0.13"
"2001年11月6日","1,121.00","1,106.00","1,121.75","1,095.25","179.21K","1.56"
"2001年11月5日","1,103.75","1,089.25","1,108.25","1,088.00","183.84K","1.31"
"2001年11月2日","1,089.50","1,082.50","1,091.25","1,075.00","211.98K","0.69"
"2001年11月1日","1,082.00","1,057.50","1,087.75","1,053.25","275.54K","2.00"
"2001年10月31日","1,060.75","1,059.00","1,076.25","1,055.50","241.69K","0.14"
"2001年10月30日","1,059.25","1,074.25","1,074.75","1,053.50","237.68K","-1.28"
"2001年10月29日","1,073.00","1,103.25","1,103.25","1,072.25","227.70K","-2.63"
"2001年10月26日","1,102.00","1,103.00","1,112.50","1,095.00","190.12K","-0.07"
"2001年10月25日","1,102.75","1,085.75","1,104.50","1,065.75","271.96K","1.64"
"2001年10月24日","1,085.00","1,087.00","1,099.25","1,080.25","219.64K","-0.30"
"2001年10月23日","1,088.25","1,093.00","1,101.75","1,081.50","232.13K","-0.48"
"2001年10月22日","1,093.50","1,072.50","1,094.50","1,068.00","183.28K","1.96"
"2001年10月19日","1,072.50","1,073.75","1,078.00","1,058.75","205.61K","-0.05"
"2001年10月18日","1,073.00","1,075.75","1,081.00","1,065.75","234.20K","-0.28"
"2001年10月17日","1,076.00","1,097.50","1,114.50","1,075.50","293.53K","-2.14"
"2001年10月16日","1,099.50","1,091.25","1,105.00","1,088.75","226.48K","0.64"
"2001年10月15日","1,092.50","1,092.75","1,093.75","1,080.25","193.48K","-0.14"
"2001年10月12日","1,094.00","1,102.25","1,106.00","1,073.00","265.38K","-0.52"
"2001年10月11日","1,099.75","1,083.75","1,102.75","1,079.50","248.49K","1.52"
"2001年10月10日","1,083.25","1,060.00","1,085.25","1,054.75","240.14K","2.24"
"2001年10月9日","1,059.50","1,064.25","1,071.50","1,055.75","208.27K","-0.54"
"2001年10月8日","1,065.25","1,067.00","1,072.75","1,055.75","175.90K","-0.61"
"2001年10月5日","1,071.75","1,073.75","1,081.75","1,055.25","243.15K","-0.26"
"2001年10月4日","1,074.50","1,072.50","1,087.50","1,068.50","281.83K","0.00"
"2001年10月3日","1,074.50","1,054.25","1,078.75","1,041.25","271.46K","1.80"
"2001年10月2日","1,055.50","1,042.00","1,056.00","1,034.25","205.92K","1.17"
"2001年10月1日","1,043.30","1,044.25","1,044.25","1,028.75","198.02K","-0.04"
"2001年9月28日","1,043.75","1,022.75","1,045.25","1,021.75","210.52K","2.08"
"2001年9月27日","1,022.50","1,014.00","1,023.75","1,000.25","195.77K","0.94"
"2001年9月26日","1,013.00","1,018.00","1,025.25","1,004.50","216.02K","-0.52"
"2001年9月25日","1,018.25","1,008.00","1,021.00","997.00","248.20K","1.07"
"2001年9月24日","1,007.50","976.25","1,012.25","973.25","237.78K","7.23"
"2001年9月21日","939.57","976.75","989.00","939.00","1.68K","-4.27"
"2001年9月20日","981.50","1,014.50","1,018.50","980.25","5.46K","-3.16"
"2001年9月19日","1,013.50","1,037.00","1,045.00","980.75","11.30K","-2.12"
"2001年9月18日","1,035.50","1,042.00","1,047.50","1,028.50","19.41K","-0.34"
"2001年9月17日","1,039.00","1,035.75","1,058.25","1,018.50","230.92K","-5.18"
"2001年9月10日","1,095.75","1,084.00","1,099.00","1,067.50","243.10K","1.15"
"2001年9月7日","1,083.25","1,106.75","1,109.00","1,081.75","231.56K","-1.84"
"2001年9月6日","1,103.50","1,133.50","1,137.00","1,103.00","205.50K","-2.65"
"2001年9月5日","1,133.50","1,131.00","1,138.50","1,115.00","242.28K","0.22"
"2001年9月4日","1,131.00","1,137.50","1,158.50","1,128.25","199.05K","-0.35"
"2001年8月31日","1,135.00","1,129.75","1,144.25","1,127.00","122.59K","0.51"
"2001年8月30日","1,129.25","1,152.25","1,156.25","1,125.50","200.19K","-2.02"
"2001年8月29日","1,152.50","1,163.00","1,168.75","1,148.25","165.14K","-0.95"
"2001年8月28日","1,163.50","1,180.50","1,182.50","1,162.75","154.47K","-1.44"
"2001年8月27日","1,180.50","1,187.75","1,192.00","1,179.50","131.50K","-0.59"
"2001年8月24日","1,187.50","1,164.75","1,189.00","1,164.75","159.59K","2.06"
"2001年8月23日","1,163.50","1,169.00","1,172.75","1,162.25","150.67K","-0.32"
"2001年8月22日","1,167.25","1,156.25","1,172.00","1,155.25","200.00K","0.95"
"2001年8月21日","1,156.25","1,176.25","1,183.50","1,155.75","143.29K","-1.66"
"2001年8月20日","1,175.75","1,164.75","1,177.00","1,161.00","133.86K","0.88"
"2001年8月17日","1,165.50","1,185.00","1,185.00","1,158.25","161.60K","-1.62"
"2001年8月16日","1,184.75","1,181.25","1,186.00","1,168.25","201.08K","0.34"
"2001年8月15日","1,180.75","1,192.50","1,195.25","1,179.50","147.57K","-0.96"
"2001年8月14日","1,192.25","1,193.00","1,202.75","1,187.25","135.54K","-0.02"
"2001年8月13日","1,192.50","1,193.00","1,197.75","1,186.75","129.71K","0.10"
"2001年8月10日","1,191.25","1,188.00","1,197.50","1,172.00","174.12K","0.29"
"2001年8月9日","1,187.75","1,185.75","1,189.25","1,177.75","167.82K","0.19"
"2001年8月8日","1,185.50","1,210.00","1,211.50","1,183.75","165.09K","-1.84"
"2001年8月7日","1,207.75","1,203.75","1,212.25","1,198.25","118.34K","0.39"
"2001年8月6日","1,203.00","1,219.75","1,221.00","1,213.50","116.56K","-1.39"
"2001年8月3日","1,220.00","1,226.25","1,227.75","1,209.00","140.72K","-0.49"
"2001年8月2日","1,226.00","1,220.25","1,234.25","1,219.00","119.95K","0.37"
"2001年8月1日","1,221.50","1,214.00","1,227.50","1,210.75","138.25K","0.51"
"2001年7月31日","1,215.25","1,210.25","1,227.75","1,209.00","131.95K","0.45"
"2001年7月30日","1,209.75","1,210.00","1,214.50","1,203.00","125.52K","0.00"
"2001年7月27日","1,209.75","1,205.75","1,214.25","1,200.00","127.50K","0.35"
"2001年7月26日","1,205.50","1,192.50","1,209.75","1,186.00","149.25K","1.17"
"2001年7月25日","1,191.50","1,179.00","1,195.75","1,176.00","172.11K","1.12"
"2001年7月24日","1,178.25","1,193.75","1,196.75","1,168.50","173.72K","-1.15"
"2001年7月23日","1,192.00","1,215.00","1,223.50","1,191.50","147.69K","-1.89"
"2001年7月20日","1,215.00","1,217.75","1,221.25","1,211.25","116.04K","-0.65"
"2001年7月19日","1,223.00","1,210.00","1,231.50","1,207.75","182.61K","0.89"
"2001年7月18日","1,212.25","1,219.25","1,221.00","1,202.50","170.04K","-0.68"
"2001年7月17日","1,220.50","1,210.25","1,222.50","1,201.50","163.16K","0.83"
"2001年7月16日","1,210.50","1,224.50","1,225.50","1,205.75","133.61K","-1.20"
"2001年7月13日","1,225.25","1,214.50","1,225.75","1,209.50","127.11K","0.91"
"2001年7月12日","1,214.25","1,187.50","1,217.50","1,186.25","152.01K","2.45"
"2001年7月11日","1,185.25","1,185.25","1,193.25","1,174.00","186.47K","-0.11"
"2001年7月10日","1,186.50","1,202.50","1,210.75","1,186.00","164.77K","-1.15"
"2001年7月9日","1,200.25","1,194.50","1,209.25","1,189.00","139.08K","0.54"
"2001年7月6日","1,193.75","1,222.00","1,223.50","1,193.00","128.22K","-2.33"
"2001年7月5日","1,222.25","1,245.25","1,245.25","1,221.50","70.42K","-1.87"
"2001年7月3日","1,245.50","1,246.00","1,247.25","1,235.75","57.91K","-0.04"
"2001年7月2日","1,246.00","1,233.50","1,248.25","1,229.00","105.30K","1.16"
"2001年6月29日","1,231.75","1,227.75","1,245.50","1,227.75","134.63K","0.39"
"2001年6月28日","1,227.00","1,220.00","1,244.75","1,213.25","151.19K","0.66"
"2001年6月27日","1,219.00","1,220.75","1,227.50","1,213.75","140.32K","-0.12"
"2001年6月26日","1,220.50","1,223.75","1,229.50","1,206.00","148.49K","-0.08"
"2001年6月25日","1,221.50","1,234.00","1,240.00","1,220.75","112.76K","-1.09"
"2001年6月22日","1,235.00","1,242.50","1,244.25","1,228.00","122.99K","-0.64"
"2001年6月21日","1,243.00","1,229.00","1,249.25","1,226.25","155.02K","1.12"
"2001年6月20日","1,229.25","1,223.50","1,234.75","1,216.50","180.88K","0.43"
"2001年6月19日","1,224.00","1,220.00","1,235.50","1,215.50","164.92K","0.35"
"2001年6月18日","1,219.75","1,226.00","1,230.50","1,215.75","129.88K","1.07"
"2001年6月15日","1,206.88","1,213.50","1,219.50","1,204.25","1.84K","-0.59"
"2001年6月14日","1,214.00","1,242.00","1,252.50","1,212.50","2.38K","-2.35"
"2001年6月13日","1,243.25","1,253.00","1,260.00","1,241.50","2.00K","-0.90"
"2001年6月12日","1,254.50","1,255.75","1,261.75","1,235.50","3.89K","-0.12"
"2001年6月11日","1,256.00","1,264.25","1,267.00","1,249.00","4.02K","-0.83"
"2001年6月8日","1,266.50","1,277.25","1,285.25","1,256.50","5.27K","-0.78"
"2001年6月7日","1,276.50","1,271.75","1,279.00","1,265.75","15.35K","0.20"
"2001年6月6日","1,274.00","1,284.75","1,286.25","1,269.50","154.19K","-0.82"
"2001年6月5日","1,284.50","1,269.25","1,288.50","1,267.25","118.50K","1.20"
"2001年6月4日","1,269.25","1,264.50","1,270.00","1,257.00","103.84K","0.34"
"2001年6月1日","1,265.00","1,255.75","1,267.25","1,247.25","132.43K","0.60"
"2001年5月31日","1,257.50","1,251.00","1,264.25","1,249.25","126.95K","0.60"
"2001年5月30日","1,250.00","1,267.25","1,268.25","1,246.75","148.29K","-1.46"
"2001年5月29日","1,268.50","1,280.25","1,283.50","1,266.50","114.64K","-0.82"
"2001年5月25日","1,279.00","1,295.25","1,300.00","1,275.75","91.81K","-1.20"
"2001年5月24日","1,294.50","1,290.25","1,297.50","1,283.00","135.79K","0.31"
"2001年5月23日","1,290.50","1,312.50","1,313.25","1,290.25","152.41K","-1.69"
"2001年5月22日","1,312.75","1,314.75","1,319.25","1,309.00","143.92K","-0.13"
"2001年5月21日","1,314.50","1,295.50","1,317.00","1,290.25","144.71K","1.47"
"2001年5月18日","1,295.50","1,291.50","1,296.00","1,283.50","116.86K","0.31"
"2001年5月17日","1,291.50","1,289.00","1,299.50","1,284.75","142.64K","0.23"
"2001年5月16日","1,288.50","1,256.50","1,291.25","1,236.00","166.55K","2.47"
"2001年5月15日","1,257.50","1,252.25","1,262.00","1,245.75","119.10K","0.44"
"2001年5月14日","1,252.00","1,252.00","1,254.00","1,244.00","82.95K","-0.75"
"2001年5月11日","1,261.50","1,261.50","1,265.25","1,243.50","111.01K","0.00"
"2001年5月10日","1,261.50","1,257.00","1,273.75","1,256.25","118.28K","0.30"
"2001年5月9日","1,257.75","1,265.50","1,265.50","1,250.75","135.96K","-0.46"
"2001年5月8日","1,263.50","1,266.25","1,277.00","1,256.00","125.08K","0.00"
"2001年5月7日","1,263.50","1,273.50","1,274.75","1,262.75","134.22K","-0.77"
"2001年5月4日","1,273.25","1,253.75","1,274.00","1,235.00","155.02K","1.51"
"2001年5月3日","1,254.25","1,270.75","1,272.25","1,243.50","140.11K","-1.32"
"2001年5月2日","1,271.00","1,271.50","1,278.25","1,261.50","165.32K","-0.12"
"2001年5月1日","1,272.50","1,253.25","1,273.25","1,245.75","158.86K","1.46"
"2001年4月30日","1,254.25","1,258.75","1,274.75","1,248.25","135.32K","-0.34"
"2001年4月27日","1,258.50","1,241.00","1,259.75","1,238.00","106.11K","1.45"
"2001年4月26日","1,240.50","1,231.00","1,254.00","1,225.50","130.24K","0.69"
"2001年4月25日","1,232.00","1,216.50","1,238.50","1,212.75","143.79K","1.27"
"2001年4月24日","1,216.50","1,226.00","1,239.50","1,213.75","143.20K","-0.77"
"2001年4月23日","1,226.00","1,251.00","1,252.00","1,222.50","133.87K","-1.98"
"2001年4月20日","1,250.75","1,260.25","1,268.00","1,240.25","140.83K","-0.64"
"2001年4月19日","1,258.75","1,249.00","1,262.50","1,238.50","155.76K","1.00"
"2001年4月18日","1,246.25","1,206.00","1,325.00","1,206.00","170.54K","4.25"
"2001年4月17日","1,195.50","1,180.25","1,200.75","1,167.00","169.90K","1.14"
"2001年4月16日","1,182.00","1,192.50","1,195.25","1,173.75","131.83K","-0.86"
"2001年4月12日","1,192.25","1,173.50","1,194.00","1,163.00","144.92K","1.62"
"2001年4月11日","1,173.25","1,173.00","1,194.00","1,166.00","169.71K","0.11"
"2001年4月10日","1,172.00","1,149.75","1,182.50","1,137.00","179.04K","1.89"
"2001年4月9日","1,150.25","1,138.00","1,155.25","1,133.50","150.86K","0.88"
"2001年4月6日","1,140.25","1,156.00","1,165.25","1,126.50","182.66K","-1.28"
"2001年4月5日","1,155.00","1,113.00","1,161.25","1,113.00","161.66K","3.82"
"2001年4月4日","1,112.50","1,109.00","1,126.25","1,098.50","186.03K","0.36"
"2001年4月3日","1,108.50","1,150.75","1,153.75","1,106.50","188.78K","-3.63"
"2001年4月2日","1,150.25","1,173.00","1,178.75","1,145.25","141.93K","-1.62"
"2001年3月30日","1,169.25","1,161.00","1,175.00","1,151.50","124.22K","0.67"
"2001年3月29日","1,161.50","1,160.50","1,173.25","1,143.75","147.60K","0.17"
"2001年3月28日","1,159.50","1,189.25","1,189.25","1,155.50","143.82K","-2.56"
"2001年3月27日","1,190.00","1,166.25","1,194.50","1,160.75","133.17K","1.97"
"2001年3月26日","1,167.00","1,153.25","1,170.75","1,150.75","124.31K","1.17"
"2001年3月23日","1,153.50","1,122.25","1,155.00","1,120.50","159.21K","3.04"
"2001年3月22日","1,119.50","1,133.00","1,136.75","1,088.00","201.56K","-1.10"
"2001年3月21日","1,132.00","1,153.00","1,161.25","1,127.00","184.50K","-1.78"
"2001年3月20日","1,152.50","1,180.50","1,193.25","1,151.25","148.87K","-2.37"
"2001年3月19日","1,180.50","1,164.75","1,186.75","1,158.25","116.31K","2.09"
"2001年3月16日","1,156.28","1,175.00","1,181.75","1,165.00","0.26K","-1.45"
"2001年3月15日","1,173.25","1,169.50","1,182.00","1,164.00","1.49K","0.34"
"2001年3月14日","1,169.25","1,199.00","1,199.00","1,154.00","2.23K","-2.34"
"2001年3月13日","1,197.25","1,178.25","1,199.25","1,171.25","3.35K","1.55"
"2001年3月12日","1,179.00","1,230.00","1,233.25","1,173.00","3.15K","-4.22"
"2001年3月9日","1,231.00","1,266.50","1,266.50","1,227.25","4.32K","-2.78"
"2001年3月8日","1,266.25","1,267.00","1,269.25","1,258.25","12.35K","0.08"
"2001年3月7日","1,265.25","1,257.00","1,266.75","1,254.75","136.39K","0.66"
"2001年3月6日","1,257.00","1,243.50","1,270.50","1,242.50","128.37K","1.07"
"2001年3月5日","1,243.75","1,236.25","1,244.50","1,234.75","104.97K","0.69"
"2001年3月2日","1,235.25","1,243.00","1,254.25","1,221.00","145.75K","-0.66"
"2001年3月1日","1,243.50","1,239.25","1,244.00","1,215.50","148.31K","0.12"
"2001年2月28日","1,242.00","1,263.75","1,269.00","1,230.75","153.33K","-1.74"
"2001年2月27日","1,264.00","1,273.00","1,277.00","1,254.25","142.51K","-0.75"
"2001年2月26日","1,273.50","1,251.25","1,274.25","1,243.75","121.67K","2.08"
"2001年2月23日","1,247.50","1,257.50","1,261.75","1,217.00","145.24K","-0.80"
"2001年2月22日","1,257.50","1,258.00","1,264.75","1,230.25","160.10K","0.08"
"2001年2月21日","1,256.50","1,284.50","1,288.50","1,255.00","147.01K","-2.24"
"2001年2月20日","1,285.30","1,304.25","1,311.50","1,281.75","111.89K","-1.55"
"2001年2月16日","1,305.50","1,330.25","1,330.25","1,296.25","96.92K","-2.06"
"2001年2月15日","1,333.00","1,320.00","1,335.75","1,318.50","102.10K","1.00"
"2001年2月14日","1,319.75","1,326.25","1,326.75","1,308.50","138.19K","-0.47"
"2001年2月13日","1,326.00","1,334.25","1,342.00","1,322.25","115.47K","-0.56"
"2001年2月12日","1,333.50","1,321.75","1,338.00","1,319.25","109.77K","0.91"
"2001年2月9日","1,321.50","1,336.25","1,338.50","1,318.75","90.36K","-1.01"
"2001年2月8日","1,335.00","1,348.75","1,356.50","1,333.75","102.13K","-1.07"
"2001年2月7日","1,349.50","1,355.00","1,356.50","1,339.50","105.78K","-0.50"
"2001年2月6日","1,356.25","1,362.75","1,370.50","1,356.00","91.63K","-0.42"
"2001年2月5日","1,362.00","1,354.25","1,363.00","1,351.25","92.79K","0.65"
"2001年2月2日","1,353.25","1,382.50","1,386.00","1,352.75","102.42K","-2.12"
"2001年2月1日","1,382.50","1,373.50","1,383.50","1,366.25","101.16K","0.69"
"2001年1月31日","1,373.00","1,381.00","1,394.00","1,371.25","89.20K","-0.65"
"2001年1月30日","1,382.00","1,370.25","1,384.25","1,363.25","75.17K","0.88"
"2001年1月29日","1,370.00","1,363.00","1,374.00","1,358.50","64.46K","0.50"
"2001年1月26日","1,363.25","1,364.25","1,366.75","1,350.25","94.51K","-0.09"
"2001年1月25日","1,364.50","1,369.75","1,378.75","1,362.75","100.60K","-0.42"
"2001年1月24日","1,370.25","1,366.25","1,379.00","1,365.25","104.97K","0.31"
"2001年1月23日","1,366.00","1,356.75","1,372.75","1,348.50","105.17K","0.55"
"2001年1月22日","1,358.50","1,346.00","1,364.00","1,341.25","112.00K","0.74"
"2001年1月19日","1,348.50","1,359.00","1,371.75","1,345.75","111.10K","-0.55"
"2001年1月18日","1,356.00","1,342.50","1,364.00","1,337.00","119.66K","1.06"
"2001年1月17日","1,341.75","1,337.25","1,357.75","1,334.50","120.32K","0.47"
"2001年1月16日","1,335.50","1,328.75","1,339.50","1,323.50","103.75K","0.39"
"2001年1月12日","1,330.25","1,332.00","1,344.75","1,322.00","109.66K","-0.32"
"2001年1月11日","1,334.50","1,325.75","1,343.50","1,319.50","96.10K","0.57"
"2001年1月10日","1,327.00","1,309.50","1,328.75","1,297.25","131.07K","1.34"
"2001年1月9日","1,309.50","1,312.00","1,325.50","1,303.75","115.97K","0.00"
"2001年1月8日","1,309.50","1,308.25","1,312.50","1,287.50","120.01K","0.38"
"2001年1月5日","1,304.50","1,345.75","1,380.00","1,303.00","117.78K","-3.24"
"2001年1月4日","1,348.25","1,360.00","1,365.50","1,341.50","110.85K","-0.81"
"2001年1月3日","1,359.25","1,301.00","1,367.25","1,288.75","130.68K","4.58"
"2001年1月2日","1,299.75","1,331.00","1,336.75","1,289.25","92.67K","-2.64"
"2000年12月29日","1,335.00","1,352.75","1,356.50","1,326.00","50.36K","-1.35"
"2000年12月28日","1,353.25","1,349.75","1,354.25","1,341.50","56.81K","0.20"
"2000年12月27日","1,350.50","1,337.50","1,351.50","1,327.50","65.38K","1.01"
"2000年12月26日","1,337.00","1,324.00","1,338.00","1,318.50","44.48K","0.77"
"2000年12月22日","1,326.75","1,289.75","1,327.00","1,289.75","55.44K","3.69"
"2000年12月21日","1,279.50","1,280.50","1,304.25","1,270.25","99.02K","-2.92"
"2000年12月20日","1,318.00","1,318.75","1,326.00","1,276.00","107.16K","0.00"
"2000年12月19日","1,318.00","1,346.75","1,366.75","1,319.00","98.12K","-2.12"
"2000年12月18日","1,346.50","1,330.00","1,352.75","1,329.50","91.76K","2.14"
"2000年12月15日","1,318.25","1,317.75","1,340.75","1,317.75","0.42K","-2.89"
"2000年12月14日","1,357.50","1,358.25","1,362.75","1,335.25","1.38K","-1.56"
"2000年12月13日","1,379.00","1,378.25","1,387.75","1,358.50","2.67K","-0.25"
"2000年12月12日","1,382.50","1,380.50","1,381.25","1,355.00","1.62K","0.00"
"2000年12月11日","1,382.50","1,368.50","1,392.00","1,362.50","3.87K","3.42"
"2000年12月8日","1,336.75","1,332.00","1,384.25","1,332.00","6.01K","-1.27"
"2000年12月7日","1,354.00","1,354.25","1,362.00","1,335.25","12.05K","-1.47"
"2000年12月6日","1,374.25","1,373.00","1,379.50","1,339.25","99.87K","3.29"
"2000年12月5日","1,330.50","1,331.50","1,380.25","1,329.00","95.86K","-0.82"
"2000年12月4日","1,341.50","1,323.00","1,337.50","1,313.25","92.53K","1.59"
"2000年12月1日","1,320.50","1,321.50","1,338.25","1,310.00","93.58K","-0.08"
"2000年11月30日","1,321.50","1,332.75","1,333.75","1,296.75","121.70K","-1.03"
"2000年11月29日","1,335.25","1,338.00","1,357.50","1,333.00","112.13K","-0.24"
"2000年11月28日","1,338.50","1,358.50","1,364.50","1,337.50","114.27K","-1.49"
"2000年11月27日","1,358.75","1,348.50","1,367.75","1,348.50","89.34K","0.91"
"2000年11月24日","1,346.50","1,323.25","1,349.50","1,320.25","24.13K","1.78"
"2000年11月22日","1,323.00","1,356.00","1,361.00","1,322.50","76.82K","-2.42"
"2000年11月21日","1,355.75","1,348.25","1,362.75","1,336.50","82.37K","0.65"
